Seed,Evaluation,BestDistance
1,27200,1676.029935489676
1,27300,1676.029935489676
1,27400,1676.029935489676
1,27500,1676.029935489676
1,27600,1676.029935489676
1,27700,1676.029935489676
1,27800,1676.029935489676
1,27900,1676.029935489676
1,28000,1676.029935489676
1,28100,1676.029935489676
1,28200,1676.029935489676
1,28300,1676.029935489676
1,28400,1676.029935489676
1,28500,1676.029935489676
1,28600,1676.029935489676
1,28700,1676.029935489676
1,28800,1676.029935489676
1,28900,1676.029935489676
1,29000,1676.029935489676
1,29100,1676.029935489676
1,29200,1676.029935489676
1,29300,1676.029935489676
1,29400,1676.029935489676
1,29500,1676.029935489676
1,29600,1676.029935489676
1,29700,1676.029935489676
1,29800,1676.029935489676
1,29900,1676.029935489676
1,30000,1676.029935489676
1,30100,1676.029935489676
1,30200,1676.029935489676
1,30300,1676.029935489676
1,30400,1676.029935489676
1,30500,1676.029935489676
1,30600,1676.029935489676
1,30700,1676.029935489676
1,30800,1676.029935489676
1,30900,1676.029935489676
1,31000,1676.029935489676
1,31100,1676.029935489676
1,31200,1676.029935489676
1,31300,1676.029935489676
1,31400,1676.029935489676
1,31500,1676.029935489676
1,31600,1676.029935489676
1,31700,1676.029935489676
1,31800,1676.029935489676
1,31900,1676.029935489676
1,32000,1676.029935489676
1,32100,1676.029935489676
1,32200,1676.029935489676
1,32300,1676.029935489676
1,32400,1676.029935489676
1,32500,1676.029935489676
1,32600,1676.029935489676
1,32700,1676.029935489676
1,32800,1676.029935489676
1,32900,1676.029935489676
1,33000,1676.029935489676
1,33100,1676.029935489676
1,33200,1676.029935489676
1,33300,1676.029935489676
1,33400,1676.029935489676
1,33500,1676.029935489676
1,33600,1676.029935489676
1,33700,1676.029935489676
1,33800,1676.029935489676
1,33900,1676.029935489676
1,34000,1676.029935489676
1,34100,1676.029935489676
1,34200,1676.029935489676
1,34300,1676.029935489676
1,34400,1676.029935489676
1,34500,1676.029935489676
1,34600,1676.029935489676
1,34700,1676.029935489676
1,34800,1676.029935489676
1,34900,1676.029935489676
1,35000,1676.029935489676
1,35100,1676.029935489676
1,35200,1676.029935489676
1,35300,1676.029935489676
1,35400,1676.029935489676
1,35500,1676.029935489676
1,35600,1676.029935489676
1,35700,1676.029935489676
1,35800,1676.029935489676
1,35900,1676.029935489676
1,36000,1676.029935489676
1,36100,1676.029935489676
1,36200,1676.029935489676
1,36300,1676.029935489676
1,36400,1676.029935489676
1,36500,1676.029935489676
1,36600,1676.029935489676
1,36700,1676.029935489676
1,36800,1676.029935489676
1,36900,1676.029935489676
1,37000,1676.029935489676
1,37100,1676.029935489676
1,37200,1676.029935489676
1,37300,1676.029935489676
1,37400,1676.029935489676
1,37500,1676.029935489676
1,37600,1676.029935489676
1,37700,1676.029935489676
1,37800,1676.029935489676
1,37900,1676.029935489676
1,38000,1676.029935489676
1,38100,1676.029935489676
1,38200,1676.029935489676
1,38300,1676.029935489676
1,38400,1676.029935489676
1,38500,1676.029935489676
1,38600,1676.029935489676
1,38700,1676.029935489676
1,38800,1676.029935489676
1,38900,1676.029935489676
1,39000,1676.029935489676
1,39100,1676.029935489676
1,39200,1676.029935489676
1,39300,1676.029935489676
1,39400,1676.029935489676
1,39500,1676.029935489676
1,39600,1676.029935489676
1,39700,1676.029935489676
1,39800,1676.029935489676
1,39900,1676.029935489676
1,40000,1676.029935489676
1,40100,1676.029935489676
1,40200,1676.029935489676
1,40300,1676.029935489676
1,40400,1676.029935489676
1,40500,1676.029935489676
1,40600,1676.029935489676
1,40700,1676.029935489676
1,40800,1676.029935489676
1,40900,1676.029935489676
1,41000,1676.029935489676
1,41100,1676.029935489676
1,41200,1676.029935489676
1,41300,1676.029935489676
1,41400,1676.029935489676
1,41500,1676.029935489676
1,41600,1676.029935489676
1,41700,1676.029935489676
1,41800,1676.029935489676
1,41900,1676.029935489676
1,42000,1676.029935489676
1,42100,1676.029935489676
