Seed,Evaluation,BestDistance
1,4500,1686.4666358938516
1,4600,1686.4666358938516
1,4700,1686.4666358938516
1,4800,1686.4666358938516
1,4900,1686.4666358938516
1,5000,1686.4666358938516
1,5100,1686.4666358938516
1,5200,1686.4666358938516
1,5300,1686.4666358938516
1,5400,1660.1219806018025
1,5500,1660.1219806018025
1,5600,1660.1219806018025
1,5700,1660.1219806018025
1,5800,1660.1219806018025
1,5900,1660.1219806018025
1,6000,1660.1219806018025
1,6100,1660.1219806018025
1,6200,1660.1219806018025
1,6300,1660.1219806018025
1,6400,1660.1219806018025
1,6500,1660.1219806018025
1,6600,1660.1219806018025
1,6700,1660.1219806018025
1,6800,1660.1219806018025
1,6900,1658.1960611787274
1,7000,1658.1960611787274
1,7100,1658.1960611787274
1,7200,1647.9350870580683
1,7300,1647.9350870580683
1,7400,1647.9350870580683
1,7500,1647.9350870580683
1,7600,1630.1326172311906
1,7700,1630.1326172311906
1,7800,1630.1326172311906
1,7900,1630.1326172311906
1,8000,1630.1326172311906
1,8100,1630.1326172311906
1,8200,1630.1326172311906
1,8300,1630.1326172311906
1,8400,1630.1326172311906
1,8500,1630.1326172311906
1,8600,1630.1326172311906
1,8700,1630.1326172311906
1,8800,1630.1326172311906
1,8900,1630.1326172311906
1,9000,1630.1326172311906
1,9100,1630.1326172311906
1,9200,1601.8477628620617
1,9300,1601.8477628620617
1,9400,1601.8477628620617
1,9500,1601.8477628620617
1,9600,1601.8477628620617
1,9700,1601.8477628620617
1,9800,1601.8477628620617
1,9900,1601.8477628620617
1,10000,1601.8477628620617
1,10100,1601.8477628620617
1,10200,1601.8477628620617
1,10300,1601.8477628620617
1,10400,1601.8477628620617
1,10500,1592.635803515223
1,10600,1592.635803515223
1,10700,1567.6855889381382
1,10800,1567.6855889381382
1,10900,1567.6855889381382
1,11000,1567.6855889381382
1,11100,1567.6855889381382
1,11200,1567.6855889381382
1,11300,1567.6855889381382
1,11400,1567.6855889381382
1,11500,1567.6855889381382
1,11600,1567.6855889381382
1,11700,1562.7458962030546
1,11800,1562.7458962030546
1,11900,1562.7458962030546
1,12000,1562.7458962030546
1,12100,1562.7458962030546
1,12200,1562.7458962030546
1,12300,1562.7458962030546
1,12400,1562.7458962030546
1,12500,1562.7458962030546
1,12600,1562.7458962030546
1,12700,1562.7458962030546
1,12800,1562.7458962030546
1,12900,1562.7458962030546
1,13000,1562.7458962030546
1,13100,1562.7458962030546
1,13200,1562.7458962030546
1,13300,1562.7458962030546
1,13400,1562.7458962030546
1,13500,1562.7458962030546
1,13600,1554.3812682036628
1,13700,1554.3812682036628
1,13800,1554.3812682036628
1,13900,1554.3812682036628
1,14000,1554.3812682036628
1,14100,1554.3812682036628
1,14200,1554.3812682036628
1,14300,1554.3812682036628
1,14400,1554.3812682036628
1,14500,1554.1919477049637
1,14600,1554.1919477049637
1,14700,1554.1919477049637
1,14800,1554.1919477049637
1,14900,1554.1919477049637
1,15000,1554.1919477049637
1,15100,1554.1919477049637
1,15200,1554.1919477049637
1,15300,1554.1919477049637
1,15400,1554.1919477049637
1,15500,1554.1919477049637
1,15600,1554.1919477049637
