Seed,Evaluation,BestDistance
0,31000,1112.3362473767754
0,31050,1112.3362473767754
0,31100,1112.3362473767754
0,31150,1112.3362473767754
0,31200,1112.3362473767754
0,31250,1112.3362473767754
0,31300,1112.3362473767754
0,31350,1112.3362473767754
0,31400,1112.3362473767754
0,31450,1112.3362473767754
0,31500,1112.3362473767754
0,31550,1112.3362473767754
0,31600,1112.3362473767754
0,31650,1112.3362473767754
0,31700,1112.3362473767754
0,31750,1112.3362473767754
0,31800,1112.3362473767754
0,31850,1112.3362473767754
0,31900,1112.3362473767754
0,31950,1112.3362473767754
0,32000,1112.3362473767754
0,32050,1112.3362473767754
0,32100,1112.3362473767754
0,32150,1112.3362473767754
0,32200,1112.3362473767754
0,32250,1112.3362473767754
0,32300,1112.3362473767754
0,32350,1112.3362473767754
0,32400,1112.3362473767754
0,32450,1112.3362473767754
0,32500,1112.3362473767754
0,32550,1112.3362473767754
0,32600,1112.3362473767754
0,32650,1112.3362473767754
0,32700,1112.3362473767754
0,32750,1112.3362473767754
0,32800,1112.3362473767754
0,32850,1112.3362473767754
0,32900,1112.3362473767754
0,32950,1112.3362473767754
0,33000,1112.3362473767754
0,33050,1112.3362473767754
0,33100,1112.3362473767754
0,33150,1112.3362473767754
0,33200,1112.3362473767754
0,33250,1112.3362473767754
0,33300,1112.3362473767754
0,33350,1112.3362473767754
0,33400,1112.3362473767754
0,33450,1112.3362473767754
0,33500,1112.3362473767754
0,33550,1112.3362473767754
0,33600,1112.3362473767754
0,33650,1112.3362473767754
0,33700,1112.3362473767754
0,33750,1112.3362473767754
0,33800,1112.3362473767754
0,33850,1112.3362473767754
0,33900,1112.3362473767754
0,33950,1112.3362473767754
0,34000,1112.3362473767754
0,34050,1112.3362473767754
0,34100,1112.3362473767754
0,34150,1112.3362473767754
0,34200,1112.3362473767754
0,34250,1112.3362473767754
0,34300,1112.3362473767754
0,34350,1112.3362473767754
0,34400,1112.3362473767754
0,34450,1112.3362473767754
0,34500,1112.3362473767754
0,34550,1112.3362473767754
0,34600,1112.3362473767754
0,34650,1112.3362473767754
0,34700,1112.3362473767754
0,34750,1112.3362473767754
0,34800,1112.3362473767754
0,34850,1112.3362473767754
0,34900,1112.3362473767754
0,34950,1112.3362473767754
0,35000,1112.3362473767754
0,35050,1112.3362473767754
0,35100,1112.3362473767754
0,35150,1112.3362473767754
0,35200,1112.3362473767754
0,35250,1112.3362473767754
0,35300,1112.3362473767754
0,35350,1112.3362473767754
0,35400,1112.3362473767754
0,35450,1112.3362473767754
0,35500,1112.3362473767754
0,35550,1112.3362473767754
0,35600,1112.3362473767754
0,35650,1112.3362473767754
0,35700,1112.3362473767754
0,35750,1112.3362473767754
0,35800,1112.3362473767754
0,35850,1112.3362473767754
0,35900,1112.3362473767754
0,35950,1112.3362473767754
0,36000,1112.3362473767754
0,36050,1112.3362473767754
